totalWeeklyShareQuantity,issueSymbolIdentifier,issueName,lastUpdateDate,lastReportedDate,tierDescription,initialPublishedDate,tierIdentifier,summaryStartDate,totalNotionalSum,totalWeeklyTradeCount,weekStartDate,MPID,firmCRDNumber,productTypeCode,marketParticipantName,summaryTypeCode
93290.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-08-01,2022-07-01,OTC,2022-08-01,OTCE,2022-06-27,26659.0,19,2022-06-27,,,OTCE,,ATS_W_SMBL
305062.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-08-01,2022-07-01,OTCE,2022-08-01,OTCE,2022-06-27,83600.0,65,2022-06-27,,,OTCE,,OTC_W_SMBL
93290.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-08-01,2022-07-01,OTC,2022-08-01,OTCE,2022-06-27,26659.0,19,2022-06-27,OTCX,,,OTCX OTC LINK ECN ATS,ATS_W_SMBL_FIRM
305062.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-08-01,2022-07-01,OTCE,2022-08-01,OTCE,2022-06-27,83600.0,65,2022-06-27,,0.0,,De Minimis Firms,OTC_W_SMBL_FIRM
76100.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2023-04-10,2023-03-10,OTC,2023-04-10,OTCE,2023-03-06,11480.0,6,2023-03-06,OTCX,,,OTCX OTC LINK ECN ATS,ATS_W_SMBL_FIRM
1008762.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2023-04-10,2023-03-10,OTCE,2023-04-10,OTCE,2023-03-06,134412.0,134,2023-03-06,,0.0,,De Minimis Firms,OTC_W_SMBL_FIRM
77300.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2023-04-10,2023-03-10,OTC,2023-04-10,OTCE,2023-03-06,11639.0,9,2023-03-06,,,OTCE,,ATS_W_SMBL
1008762.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2023-04-10,2023-03-10,OTCE,2023-04-10,OTCE,2023-03-06,134412.0,134,2023-03-06,,,OTCE,,OTC_W_SMBL
1200.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2023-04-10,2023-03-09,OTC,2023-04-10,OTCE,2023-03-06,159.0,3,2023-03-06,ARCA,,,ARCA GLOBAL OTC,ATS_W_SMBL_FIRM
234297.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-09-19,2022-08-19,OTCE,2022-09-19,OTCE,2022-08-15,68986.0,67,2022-08-15,,0.0,,De Minimis Firms,OTC_W_SMBL_FIRM
15300.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-09-19,2022-08-16,OTC,2022-09-19,OTCE,2022-08-15,4732.0,3,2022-08-15,,,OTCE,,ATS_W_SMBL
15300.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-09-19,2022-08-16,OTC,2022-09-19,OTCE,2022-08-15,4732.0,3,2022-08-15,OTCX,,,OTCX OTC LINK ECN ATS,ATS_W_SMBL_FIRM
234297.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-09-19,2022-08-19,OTCE,2022-09-19,OTCE,2022-08-15,68986.0,67,2022-08-15,,,OTCE,,OTC_W_SMBL
100983.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2023-02-13,2023-01-13,OTCE,2023-02-13,OTCE,2023-01-09,17466.0,53,2023-01-09,,0.0,,De Minimis Firms,OTC_W_SMBL_FIRM
100983.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2023-02-13,2023-01-13,OTCE,2023-02-13,OTCE,2023-01-09,17466.0,53,2023-01-09,,,OTCE,,OTC_W_SMBL
29557.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2023-02-13,2023-01-12,OTC,2023-02-13,OTCE,2023-01-09,5056.0,8,2023-01-09,OTCX,,,OTCX OTC LINK ECN ATS,ATS_W_SMBL_FIRM
29557.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2023-02-13,2023-01-12,OTC,2023-02-13,OTCE,2023-01-09,5056.0,8,2023-01-09,,,OTCE,,ATS_W_SMBL
194681.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2023-05-01,2023-03-30,OTCE,2023-05-01,OTCE,2023-03-27,31083.0,39,2023-03-27,,0.0,,De Minimis Firms,OTC_W_SMBL_FIRM
194681.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2023-05-01,2023-03-30,OTCE,2023-05-01,OTCE,2023-03-27,31083.0,39,2023-03-27,,,OTCE,,OTC_W_SMBL
75929.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2023-04-03,2023-03-03,OTC,2023-04-03,OTCE,2023-02-27,10021.0,7,2023-02-27,OTCX,,,OTCX OTC LINK ECN ATS,ATS_W_SMBL_FIRM
298479.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2023-04-03,2023-03-03,OTCE,2023-04-03,OTCE,2023-02-27,39572.0,47,2023-02-27,,0.0,,De Minimis Firms,OTC_W_SMBL_FIRM
298479.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2023-04-03,2023-03-03,OTCE,2023-04-03,OTCE,2023-02-27,39572.0,47,2023-02-27,,,OTCE,,OTC_W_SMBL
75929.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2023-04-03,2023-03-03,OTC,2023-04-03,OTCE,2023-02-27,10021.0,7,2023-02-27,,,OTCE,,ATS_W_SMBL
130744.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-10-31,2022-09-30,OTCE,2022-10-31,OTCE,2022-09-26,32102.0,68,2022-09-26,,,OTCE,,OTC_W_SMBL
130744.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-10-31,2022-09-30,OTCE,2022-10-31,OTCE,2022-09-26,32102.0,68,2022-09-26,,0.0,,De Minimis Firms,OTC_W_SMBL_FIRM
17800.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-10-31,2022-09-29,OTC,2022-10-31,OTCE,2022-09-26,4475.0,7,2022-09-26,OTCX,,,OTCX OTC LINK ECN ATS,ATS_W_SMBL_FIRM
17800.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-10-31,2022-09-29,OTC,2022-10-31,OTCE,2022-09-26,4475.0,7,2022-09-26,,,OTCE,,ATS_W_SMBL
263754.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-10-24,2022-09-23,OTCE,2022-10-24,OTCE,2022-09-19,73313.0,55,2022-09-19,,0.0,,De Minimis Firms,OTC_W_SMBL_FIRM
263754.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-10-24,2022-09-23,OTCE,2022-10-24,OTCE,2022-09-19,73313.0,55,2022-09-19,,,OTCE,,OTC_W_SMBL
78168.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-10-24,2022-09-21,OTC,2022-10-24,OTCE,2022-09-19,22658.0,17,2022-09-19,,,OTCE,,ATS_W_SMBL
78168.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-10-24,2022-09-21,OTC,2022-10-24,OTCE,2022-09-19,22658.0,17,2022-09-19,OTCX,,,OTCX OTC LINK ECN ATS,ATS_W_SMBL_FIRM
268150.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-10-03,2022-09-02,OTCE,2022-10-03,OTCE,2022-08-29,75211.0,66,2022-08-29,,,OTCE,,OTC_W_SMBL
268150.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-10-03,2022-09-02,OTCE,2022-10-03,OTCE,2022-08-29,75211.0,66,2022-08-29,,0.0,,De Minimis Firms,OTC_W_SMBL_FIRM
15148.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-10-03,2022-09-02,OTC,2022-10-03,OTCE,2022-08-29,4390.0,3,2022-08-29,,,OTCE,,ATS_W_SMBL
15148.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-10-03,2022-09-02,OTC,2022-10-03,OTCE,2022-08-29,4390.0,3,2022-08-29,OTCX,,,OTCX OTC LINK ECN ATS,ATS_W_SMBL_FIRM
100403.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2023-06-20,2023-05-19,OTCE,2023-06-20,OTCE,2023-05-15,14159.0,30,2023-05-15,,0.0,,De Minimis Firms,OTC_W_SMBL_FIRM
100403.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2023-06-20,2023-05-19,OTCE,2023-06-20,OTCE,2023-05-15,14159.0,30,2023-05-15,,,OTCE,,OTC_W_SMBL
42298.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2023-06-26,2023-05-26,OTCE,2023-06-26,OTCE,2023-05-22,5660.0,17,2023-05-22,,,OTCE,,OTC_W_SMBL
42298.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2023-06-26,2023-05-26,OTCE,2023-06-26,OTCE,2023-05-22,5660.0,17,2023-05-22,,0.0,,De Minimis Firms,OTC_W_SMBL_FIRM
363537.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-04-25,2022-03-25,OTCE,2022-04-25,OTCE,2022-03-21,92225.0,131,2022-03-21,,0.0,,De Minimis Firms,OTC_W_SMBL_FIRM
31000.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-04-25,2022-03-25,OTC,2022-04-25,OTCE,2022-03-21,8377.0,12,2022-03-21,,,OTCE,,ATS_W_SMBL
28300.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-04-25,2022-03-25,OTC,2022-04-25,OTCE,2022-03-21,7662.0,11,2022-03-21,OTCX,,,OTCX OTC LINK ECN ATS,ATS_W_SMBL_FIRM
2700.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-04-25,2022-03-25,OTC,2022-04-25,OTCE,2022-03-21,716.0,1,2022-03-21,ARCA,,,ARCA GLOBAL OTC,ATS_W_SMBL_FIRM
363537.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-04-25,2022-03-25,OTCE,2022-04-25,OTCE,2022-03-21,92225.0,131,2022-03-21,,,OTCE,,OTC_W_SMBL
150360.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-10-17,2022-09-16,OTCE,2022-10-17,OTCE,2022-09-12,35872.0,46,2022-09-12,,,OTCE,,OTC_W_SMBL
7490.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-10-17,2022-09-15,OTC,2022-10-17,OTCE,2022-09-12,1792.0,2,2022-09-12,,,OTCE,,ATS_W_SMBL
7490.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-10-17,2022-09-15,OTC,2022-10-17,OTCE,2022-09-12,1792.0,2,2022-09-12,OTCX,,,OTCX OTC LINK ECN ATS,ATS_W_SMBL_FIRM
150360.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-10-17,2022-09-16,OTCE,2022-10-17,OTCE,2022-09-12,35872.0,46,2022-09-12,,0.0,,De Minimis Firms,OTC_W_SMBL_FIRM
705648.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-05-09,2022-04-08,OTCE,2022-05-09,OTCE,2022-04-04,160470.0,183,2022-04-04,,,OTCE,,OTC_W_SMBL
60500.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-05-09,2022-04-08,OTC,2022-05-09,OTCE,2022-04-04,12784.0,16,2022-04-04,,,OTCE,,ATS_W_SMBL
705648.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-05-09,2022-04-08,OTCE,2022-05-09,OTCE,2022-04-04,160470.0,183,2022-04-04,,0.0,,De Minimis Firms,OTC_W_SMBL_FIRM
60500.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-05-09,2022-04-08,OTC,2022-05-09,OTCE,2022-04-04,12784.0,16,2022-04-04,OTCX,,,OTCX OTC LINK ECN ATS,ATS_W_SMBL_FIRM
9990.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-04-18,2022-03-17,OTC,2022-04-18,OTCE,2022-03-14,2485.0,4,2022-03-14,OTCX,,,OTCX OTC LINK ECN ATS,ATS_W_SMBL_FIRM
364295.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-04-18,2022-03-18,OTCE,2022-04-18,OTCE,2022-03-14,92588.0,107,2022-03-14,,0.0,,De Minimis Firms,OTC_W_SMBL_FIRM
9990.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-04-18,2022-03-17,OTC,2022-04-18,OTCE,2022-03-14,2485.0,4,2022-03-14,,,OTCE,,ATS_W_SMBL
364295.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-04-18,2022-03-18,OTCE,2022-04-18,OTCE,2022-03-14,92588.0,107,2022-03-14,,,OTCE,,OTC_W_SMBL
46790.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-12-19,2022-11-16,OTC,2022-12-19,OTCE,2022-11-14,9117.0,10,2022-11-14,,,OTCE,,ATS_W_SMBL
579145.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-12-19,2022-11-18,OTCE,2022-12-19,OTCE,2022-11-14,95324.0,109,2022-11-14,,,OTCE,,OTC_W_SMBL
579145.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-12-19,2022-11-18,OTCE,2022-12-19,OTCE,2022-11-14,95324.0,109,2022-11-14,,0.0,,De Minimis Firms,OTC_W_SMBL_FIRM
46790.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-12-19,2022-11-16,OTC,2022-12-19,OTCE,2022-11-14,9117.0,10,2022-11-14,OTCX,,,OTCX OTC LINK ECN ATS,ATS_W_SMBL_FIRM
122633.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-11-28,2022-10-28,OTCE,2022-11-28,OTCE,2022-10-24,29834.0,51,2022-10-24,,,OTCE,,OTC_W_SMBL
20300.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-11-28,2022-10-28,OTC,2022-11-28,OTCE,2022-10-24,4686.0,8,2022-10-24,,,OTCE,,ATS_W_SMBL
122633.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-11-28,2022-10-28,OTCE,2022-11-28,OTCE,2022-10-24,29834.0,51,2022-10-24,,0.0,,De Minimis Firms,OTC_W_SMBL_FIRM
20300.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-11-28,2022-10-28,OTC,2022-11-28,OTCE,2022-10-24,4686.0,8,2022-10-24,OTCX,,,OTCX OTC LINK ECN ATS,ATS_W_SMBL_FIRM
91358.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2023-08-21,2023-07-21,OTCE,2023-08-21,OTCE,2023-07-17,10116.0,22,2023-07-17,,0.0,,De Minimis Firms,OTC_W_SMBL_FIRM
91358.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2023-08-21,2023-07-21,OTCE,2023-08-21,OTCE,2023-07-17,10116.0,22,2023-07-17,,,OTCE,,OTC_W_SMBL
224066.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-02-22,2022-01-21,OTCE,2022-02-22,OTCE,2022-01-17,72312.0,61,2022-01-17,,0.0,,De Minimis Firms,OTC_W_SMBL_FIRM
22600.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-02-22,2022-01-20,OTC,2022-02-22,OTCE,2022-01-17,7491.0,4,2022-01-17,,,OTCE,,ATS_W_SMBL
17600.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-02-22,2022-01-20,OTC,2022-02-22,OTCE,2022-01-17,5866.0,3,2022-01-17,OTCN,,,OTCN OTC LINK NQB IDQS,ATS_W_SMBL_FIRM
5000.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-02-22,2022-01-18,OTC,2022-02-22,OTCE,2022-01-17,1625.0,1,2022-01-17,OTCX,,,OTCX OTC LINK ECN ATS,ATS_W_SMBL_FIRM
224066.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-02-22,2022-01-21,OTCE,2022-02-22,OTCE,2022-01-17,72312.0,61,2022-01-17,,,OTCE,,OTC_W_SMBL
18890.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-06-06,2022-05-05,OTC,2022-06-06,OTCE,2022-05-02,6820.0,8,2022-05-02,,,OTCE,,ATS_W_SMBL
440250.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-06-06,2022-05-06,OTCE,2022-06-06,OTCE,2022-05-02,155372.0,106,2022-05-02,,,OTCE,,OTC_W_SMBL
440250.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-06-06,2022-05-06,OTCE,2022-06-06,OTCE,2022-05-02,155372.0,106,2022-05-02,,0.0,,De Minimis Firms,OTC_W_SMBL_FIRM
18890.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-06-06,2022-05-05,OTC,2022-06-06,OTCE,2022-05-02,6820.0,8,2022-05-02,OTCX,,,OTCX OTC LINK ECN ATS,ATS_W_SMBL_FIRM
29797.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2023-09-05,2023-08-03,OTCE,2023-09-05,OTCE,2023-07-31,3134.0,13,2023-07-31,,0.0,,De Minimis Firms,OTC_W_SMBL_FIRM
29797.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2023-09-05,2023-08-03,OTCE,2023-09-05,OTCE,2023-07-31,3134.0,13,2023-07-31,,,OTCE,,OTC_W_SMBL
82202.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-11-21,2022-10-21,OTC,2022-11-21,OTCE,2022-10-17,15902.0,24,2022-10-17,OTCX,,,OTCX OTC LINK ECN ATS,ATS_W_SMBL_FIRM
658142.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-11-21,2022-10-21,OTCE,2022-11-21,OTCE,2022-10-17,125641.0,140,2022-10-17,,,OTCE,,OTC_W_SMBL
82202.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-11-21,2022-10-21,OTC,2022-11-21,OTCE,2022-10-17,15902.0,24,2022-10-17,,,OTCE,,ATS_W_SMBL
658142.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-11-21,2022-10-21,OTCE,2022-11-21,OTCE,2022-10-17,125641.0,140,2022-10-17,,0.0,,De Minimis Firms,OTC_W_SMBL_FIRM
36100.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-11-07,2022-10-07,OTC,2022-11-07,OTCE,2022-10-03,8193.0,12,2022-10-03,,,OTCE,,ATS_W_SMBL
36100.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-11-07,2022-10-07,OTC,2022-11-07,OTCE,2022-10-03,8193.0,12,2022-10-03,OTCX,,,OTCX OTC LINK ECN ATS,ATS_W_SMBL_FIRM
258954.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-11-07,2022-10-07,OTCE,2022-11-07,OTCE,2022-10-03,58472.0,50,2022-10-03,,,OTCE,,OTC_W_SMBL
258954.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-11-07,2022-10-07,OTCE,2022-11-07,OTCE,2022-10-03,58472.0,50,2022-10-03,,0.0,,De Minimis Firms,OTC_W_SMBL_FIRM
22755.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2023-09-11,2023-08-11,OTCE,2023-09-11,OTCE,2023-08-07,2517.0,15,2023-08-07,,,OTCE,,OTC_W_SMBL
22755.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2023-09-11,2023-08-11,OTCE,2023-09-11,OTCE,2023-08-07,2517.0,15,2023-08-07,,0.0,,De Minimis Firms,OTC_W_SMBL_FIRM
426871.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-09-12,2022-08-12,OTCE,2022-09-12,OTCE,2022-08-08,138625.0,86,2022-08-08,,0.0,,De Minimis Firms,OTC_W_SMBL_FIRM
426871.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-09-12,2022-08-12,OTCE,2022-09-12,OTCE,2022-08-08,138625.0,86,2022-08-08,,,OTCE,,OTC_W_SMBL
115500.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-09-12,2022-08-11,OTC,2022-09-12,OTCE,2022-08-08,38120.0,16,2022-08-08,,,OTCE,,ATS_W_SMBL
115500.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-09-12,2022-08-11,OTC,2022-09-12,OTCE,2022-08-08,38120.0,16,2022-08-08,OTCX,,,OTCX OTC LINK ECN ATS,ATS_W_SMBL_FIRM
10000.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2023-07-24,2023-06-22,OTC,2023-07-24,OTCE,2023-06-19,1061.0,1,2023-06-19,,,OTCE,,ATS_W_SMBL
82589.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2023-07-24,2023-06-23,OTCE,2023-07-24,OTCE,2023-06-19,9413.0,30,2023-06-19,,,OTCE,,OTC_W_SMBL
10000.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2023-07-24,2023-06-22,OTC,2023-07-24,OTCE,2023-06-19,1061.0,1,2023-06-19,OTCN,,,OTCN OTC LINK NQB IDQS,ATS_W_SMBL_FIRM
82589.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2023-07-24,2023-06-23,OTCE,2023-07-24,OTCE,2023-06-19,9413.0,30,2023-06-19,,0.0,,De Minimis Firms,OTC_W_SMBL_FIRM
43025.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-12-05,2022-11-04,OTC,2022-12-05,OTCE,2022-10-31,8192.0,9,2022-10-31,,,OTCE,,ATS_W_SMBL
870186.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-12-05,2022-11-04,OTCE,2022-12-05,OTCE,2022-10-31,161005.0,144,2022-10-31,,0.0,,De Minimis Firms,OTC_W_SMBL_FIRM
43025.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-12-05,2022-11-04,OTC,2022-12-05,OTCE,2022-10-31,8192.0,9,2022-10-31,OTCX,,,OTCX OTC LINK ECN ATS,ATS_W_SMBL_FIRM
870186.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-12-05,2022-11-04,OTCE,2022-12-05,OTCE,2022-10-31,161005.0,144,2022-10-31,,,OTCE,,OTC_W_SMBL
2410.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-09-26,2022-08-26,OTC,2022-09-26,OTCE,2022-08-22,723.0,1,2022-08-22,,,OTCE,,ATS_W_SMBL
125134.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-09-26,2022-08-26,OTCE,2022-09-26,OTCE,2022-08-22,34154.0,49,2022-08-22,,,OTCE,,OTC_W_SMBL
125134.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-09-26,2022-08-26,OTCE,2022-09-26,OTCE,2022-08-22,34154.0,49,2022-08-22,,0.0,,De Minimis Firms,OTC_W_SMBL_FIRM
2410.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-09-26,2022-08-26,OTC,2022-09-26,OTCE,2022-08-22,723.0,1,2022-08-22,OTCX,,,OTCX OTC LINK ECN ATS,ATS_W_SMBL_FIRM
90505.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-11-14,2022-10-14,OTCE,2022-11-14,OTCE,2022-10-10,20178.0,45,2022-10-10,,,OTCE,,OTC_W_SMBL
90505.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-11-14,2022-10-14,OTCE,2022-11-14,OTCE,2022-10-10,20178.0,45,2022-10-10,,0.0,,De Minimis Firms,OTC_W_SMBL_FIRM
24100.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-11-14,2022-10-14,OTC,2022-11-14,OTCE,2022-10-10,5507.0,10,2022-10-10,,,OTCE,,ATS_W_SMBL
24100.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-11-14,2022-10-14,OTC,2022-11-14,OTCE,2022-10-10,5507.0,10,2022-10-10,OTCX,,,OTCX OTC LINK ECN ATS,ATS_W_SMBL_FIRM
18117.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-07-18,2022-06-15,OTC,2022-07-18,OTCE,2022-06-13,5656.0,6,2022-06-13,,,OTCE,,ATS_W_SMBL
148385.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-07-18,2022-06-17,OTCE,2022-07-18,OTCE,2022-06-13,44863.0,51,2022-06-13,,,OTCE,,OTC_W_SMBL
18117.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-07-18,2022-06-15,OTC,2022-07-18,OTCE,2022-06-13,5656.0,6,2022-06-13,OTCX,,,OTCX OTC LINK ECN ATS,ATS_W_SMBL_FIRM
148385.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-07-18,2022-06-17,OTCE,2022-07-18,OTCE,2022-06-13,44863.0,51,2022-06-13,,0.0,,De Minimis Firms,OTC_W_SMBL_FIRM
109560.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2023-07-03,2023-06-02,OTCE,2023-07-03,OTCE,2023-05-29,13791.0,29,2023-05-29,,0.0,,De Minimis Firms,OTC_W_SMBL_FIRM
109560.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2023-07-03,2023-06-02,OTCE,2023-07-03,OTCE,2023-05-29,13791.0,29,2023-05-29,,,OTCE,,OTC_W_SMBL
1639929.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-09-06,2022-08-05,OTCE,2022-09-06,OTCE,2022-08-01,607074.0,338,2022-08-01,,0.0,,De Minimis Firms,OTC_W_SMBL_FIRM
247116.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-09-06,2022-08-05,OTC,2022-09-06,OTCE,2022-08-01,93575.0,51,2022-08-01,OTCX,,,OTCX OTC LINK ECN ATS,ATS_W_SMBL_FIRM
1639929.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-09-06,2022-08-05,OTCE,2022-09-06,OTCE,2022-08-01,607074.0,338,2022-08-01,,,OTCE,,OTC_W_SMBL
247116.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2022-09-06,2022-08-05,OTC,2022-09-06,OTCE,2022-08-01,93575.0,51,2022-08-01,,,OTCE,,ATS_W_SMBL
216872.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2023-02-21,2023-01-20,OTCE,2023-02-21,OTCE,2023-01-16,50859.0,93,2023-01-16,,0.0,,De Minimis Firms,OTC_W_SMBL_FIRM
216872.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2023-02-21,2023-01-20,OTCE,2023-02-21,OTCE,2023-01-16,50859.0,93,2023-01-16,,,OTCE,,OTC_W_SMBL
10800.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2023-02-21,2023-01-20,OTC,2023-02-21,OTCE,2023-01-16,2608.0,3,2023-01-16,ARCA,,,ARCA GLOBAL OTC,ATS_W_SMBL_FIRM
10800.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2023-02-21,2023-01-20,OTC,2023-02-21,OTCE,2023-01-16,2608.0,3,2023-01-16,,,OTCE,,ATS_W_SMBL
27037.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2023-05-08,2023-04-05,OTC,2023-05-08,OTCE,2023-04-03,3285.0,4,2023-04-03,OTCX,,,OTCX OTC LINK ECN ATS,ATS_W_SMBL_FIRM
311457.0,CURR,CURE Pharmaceutical Holding Corp. Common Stock,2023-05-08,2023-04-06,OTCE,2023-05-08,OTCE,2023-04-03,39241.0,50,2023-04-03,,,OTCE,,OTC_W_SMBL
